num,title,link,guid,pub_date,itunes_episode,is_noise,transcript_url_feed,transcript_url_raw,transcript_url_jsdelivr,transcript_url_final,vtt_source
148,B2P083 Hilde & Pezi -  60 Jahre am Karmelitermarkt,https://www.bauertothepeople.at/,d8cb61065ff64a948d842a644dde7bfe,2023-10-22T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/148.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/148.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/148.vtt,github_raw
149,Ahaa! - Welche Funktionen hat der Wald?,https://www.bauertothepeople.at/,57f66b6da3234a99bbe6f9f80685cb46,2023-10-25T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/149.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/149.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/149.vtt,github_raw
150,B2P Interview | Gans anders - Gänsemästerin Sonja Lehner,https://www.bauertothepeople.at/,7eb28a2879b64c0081ddf0d7fd8e5dd3,2023-10-29T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/150.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/150.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/150.vtt,github_raw
151,Ahaa! - Was macht ein Förster?,https://www.bauertothepeople.at/,95f942ec0f054592935ea53e9282526e,2023-11-01T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/151.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/151.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/151.vtt,github_raw
152,B2P084 Andreas Feichtlbauer (Lely Österreich) - Roboter im Kuhstall,https://www.bauertothepeople.at/,bdb3d8e804a549d3828e34e8faf4f52b,2023-11-05T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/152.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/152.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/152.vtt,github_raw
153,Ahaa! - Sind alle Förster Jäger?,https://www.bauertothepeople.at/,64bc18b661394363bf5c9ebf9098925f,2023-11-08T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/153.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/153.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/153.vtt,github_raw
154,"B2P085 Werner Zollitsch – Nachhaltigkeit, Nutztiere & Wissenschaft",https://www.bauertothepeople.at/,a09040259040465490cb0e319cd52afb,2023-11-12T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/154.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/154.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/154.vtt,github_raw
155,B2P Interview | 5-Hauben-Küche: ultraregional  -  Der Koch Andreas Döllerer,https://www.bauertothepeople.at/,abae27f92bbc43789ee693cfef5515a5,2023-11-19T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/155.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/155.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/155.vtt,github_raw
156,B2P Interview | Wenn der Schnaps brennt  - Brenner Hans Reisetbauer,https://www.bauertothepeople.at/,9aaa7f4d907f4c258a80c4a87c2b73b7,2023-11-26T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/156.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/156.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/156.vtt,github_raw
157,B2P086 Christian Bachler – Das Wunder der Weihnacht und die Morgen danach,https://www.bauertothepeople.at/,c81c37de00de4d63a2adae1d451e8196,2023-12-03T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/157.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/157.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/157.vtt,github_raw
158,B2P-Interview | Christbamm. Oider! – Christbaumbauer Josef Reithner,https://www.bauertothepeople.at/,bfffdf97759a4b848f60c975cea03497,2023-12-10T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/158.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/158.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/158.vtt,github_raw
159,B2P087 Brigitte Felfer - Über Suizid sprechen | Teil 1,https://www.bauertothepeople.at/,1d3bfd9b229d4146b96dd81abf2ea502,2023-12-17T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/159.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/159.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/159.vtt,github_raw
160,B2P088 Brigitte Felfer - Über Suizid sprechen | Teil 2,https://www.bauertothepeople.at/,585bc6c834fe4634aa983c648272c0d1,2023-12-20T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/160.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/160.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/160.vtt,github_raw
161,B2P089 Florian Hütthaler - Vier Generationen Fleisch,https://www.bauertothepeople.at/,c88c4d44bc824079b916be4ba37a1d1e,2024-01-07T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/161.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/161.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/161.vtt,github_raw
162,B2P Interview | Ein deutscher Landwirt zu den Bauernprotesten,https://www.bauertothepeople.at/,9635668c109e4988a95cda7c0a8323dc,2024-01-14T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/162.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/162.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/162.vtt,github_raw
163,B2P090 Angelika Wagner - Von Lebensqualität & Lebensrealität,https://www.bauertothepeople.at/,f0c9a635642b4de39515e3460e241254,2024-01-21T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/163.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/163.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/163.vtt,github_raw
164,Ahaa! - Was ist Honig?,https://www.bauertothepeople.at/,f82539f2792841bca2a90096b04ff028,2024-01-28T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/164.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/164.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/164.vtt,github_raw
165,B2P091 Bruno Lemberger - Der Bauer und sein Rollstuhl,https://www.bauertothepeople.at/,9f25b26a8b6545cda189e3d2ad61355e,2024-02-04T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/165.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/165.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/165.vtt,github_raw
166,B2P Interview | Inside Krapfen - Bäckermeister Peter Györgyfalvay (Kuchenpeter),https://www.bauertothepeople.at/,d6e6da5f100a47bba2acfc827401c80d,2024-02-11T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/166.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/166.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/166.vtt,github_raw
167,"B2P092 Michael Reber – Boden, Leben und Veränderung",https://www.bauertothepeople.at/,e2be348995254907ac21483b9f5d5246,2024-02-18T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/167.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/167.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/167.vtt,github_raw
168,Ahaa! - Was ist Blütenpollen?,https://www.bauertothepeople.at/,3a9f9b599cca4b4183f3bf10cd6e8cdd,2024-02-25T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/168.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/168.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/168.vtt,github_raw
169,B2P093 Karl Schweisfurth (Herrmannsdorfer Landwerkstätten) – Von Visionen und Generationen,https://www.bauertothepeople.at/,5adc035f482b43a8ba3da0f39586f575,2024-03-03T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/169.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/169.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/169.vtt,github_raw
170,B2P Interview | Ist die Marille in Gefahr? - Obstbauer Christof Unfried,https://www.bauertothepeople.at/,ab78b5f0274540b5aabea587c473c479,2024-03-07T17:55:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/170.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/170.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/170.vtt,github_raw
171,B2P-Live | Regionale Selbstversorgung - Wie geht das?,https://www.bauertothepeople.at/,414269617f774caeb99bdce519240140,2024-03-13T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/171.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/171.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/171.vtt,github_raw
172,Ahaa! - Was ist Propolis?,https://www.bauertothepeople.at/,68f55d6eea404f04a680f62dafb17c20,2024-03-17T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/172.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/172.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/172.vtt,github_raw
173,B2P094 Tatjana & Gerhard Engel - Die Viechfohra,https://www.bauertothepeople.at/,58f2ba7efbe34e0d984d2dcc4d444174,2024-03-24T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/173.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/173.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/173.vtt,github_raw
174,B2P095 (1/2) Alois Wohlfahrt - Der Philosoph vor dem Kuhstall,https://www.bauertothepeople.at/,1cb1cd5667174d0e98d422d6589f380b,2024-04-07T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/174.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/174.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/174.vtt,github_raw
175,B2P096 (2/2) Alois Wohlfahrt – Der Philosoph vor dem Kuhstall,https://www.bauertothepeople.at/,4cf6d6e2f1144624bfdfdfe58ff25565,2024-04-14T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/175.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/175.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/175.vtt,github_raw
176,Ahaa! - Was ist Oxymel?,https://www.bauertothepeople.at/,dfd2072ed54e4d2eaafdf6dd2df262f7,2024-04-21T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/176.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/176.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/176.vtt,github_raw
177,B2P Interview | Polyface Farms - Joel Salatin,https://www.bauertothepeople.at/,74aad0cfe12c4eb7b174eda693728b2c,2024-04-28T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/177.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/177.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/177.vtt,github_raw
178,"B2P097 Sepp Schellhorn – Sepp, wer bist du?",https://www.bauertothepeople.at/,8ae2e719e5864de7a08c5c6401f89432,2024-05-05T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/178.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/178.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/178.vtt,github_raw
179,"Ahaa! - Was sind Schwammerl, was sind Pilze?",https://www.bauertothepeople.at/,89abd8c61b9f49eab452cff4df0bda4d,2024-05-12T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/179.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/179.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/179.vtt,github_raw
180,B2P-Live | Nachhaltigkeit. Jetzt!,https://www.bauertothepeople.at/,9933128fe4374cdfaea4701d491c2b0f,2024-05-19T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/180.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/180.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/180.vtt,github_raw
181,Ahaa - Wie funktioniert die Pilzzucht?,https://www.bauertothepeople.at/,744462d3dca840d9990a56a1487841db,2024-05-26T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/181.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/181.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/181.vtt,github_raw
182,B2P098 Sigrid & Gerhard Zoubek - Bunte Kiste Erde | Der Biohof Adamah - Genesis I,https://www.bauertothepeople.at/,69a0f777786b46559ef96e11cf7e72a0,2024-06-02T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/182.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/182.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/182.vtt,github_raw
183,B2P099 Gerhard Zoubek - Bunte Kiste Erde | Der Biohof Adamah - Genesis II,https://www.bauertothepeople.at/,ed5100ce0de341e38eab64e769cf3654,2024-06-09T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/183.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/183.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/183.vtt,github_raw
184,Ahaa - Was ist das Substrat in der Pilzzucht?,https://www.bauertothepeople.at/,3e64659c337346bb955e7e9b81c92d84,2024-06-16T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/184.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/184.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/184.vtt,github_raw
185,B2P100 Willy Geiger - Rollentausch | Im Gespräch mit Barbara Stöckl,https://www.bauertothepeople.at/,48eeb8f12f9643ab849dc8e1fed57600,2024-06-23T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/185.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/185.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/185.vtt,github_raw
186,B2P101 Andreas Döllerer – Alles begann mit schlechtem Steinbutt,https://www.bauertothepeople.at/,707eb947-6717-4e19-b67b-ff7fd7e36e13,2024-07-07T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/186.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/186.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/186.vtt,github_raw
187,B2P102 Erwin Thoma - Der mit dem Wald spricht,https://www.bauertothepeople.at/,ae4288ae-78d6-4a49-b884-05250f982e3e,2024-07-21T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/187.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/187.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/187.vtt,github_raw
188,Interview - Bauern mit Kreuzweh - Konflikt um die Pachtflächen,https://www.bauertothepeople.at/,dd1a837c-623c-4706-8594-fcd9f3ba122e,2024-07-31T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/188.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/188.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/188.vtt,github_raw
189,Ahaa! - Was bedeutet Bio in der Schweinehaltung?,https://www.bauertothepeople.at/,2e6d9819-c7eb-44c7-8fd3-20d27ce26643,2024-08-04T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/189.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/189.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/189.vtt,github_raw
190,B2P103 Christina Mutenthaler-Sipek - AMA Marketing statt Wirtshaus,https://www.bauertothepeople.at/,dbc6b16a-6f45-41f5-bb07-87ba1c467368,2024-08-10T15:00:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/190.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/190.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/190.vtt,github_raw
191,Interview - Wald und Klimawandel,https://www.bauertothepeople.at/,6575361f-6e56-477d-aaeb-ddb3ad921814,2024-08-18T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/191.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/191.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/191.vtt,github_raw
192,"B2P104 Amelie und Franziskus Seilern-Aspang - Hoch im Norden, tief im Wald",https://www.bauertothepeople.at/,8032dd80-b5d2-4f03-9688-01296f068770,2024-08-25T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/192.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/192.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/192.vtt,github_raw
193,"Ahaa! - Was bedeutet es für dich, Unternehmer zu sein?",https://www.bauertothepeople.at/,1048bf35-a557-44f2-a80c-892e73b1316a,2024-09-01T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/193.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/193.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/193.vtt,github_raw
194,B2P105 Nadina Ruedl - Vom Gustl und der Mitzl und dem veganen Schnitzl,https://www.bauertothepeople.at/,7040478a-7dfc-4736-a849-52f82e32b614,2024-09-08T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/194.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/194.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/194.vtt,github_raw
195,Ahaa! - Bist du Bauer oder Landwirt?,https://www.bauertothepeople.at/,58506bb1-f124-4f63-b26d-aada352a0344,2024-09-15T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/195.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/195.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/195.vtt,github_raw
196,B2P106 Kristin Mansmann und Quentin Orain - FoodHub München,https://www.bauertothepeople.at/,88a22e49-ab86-49a4-9d86-a404d069e345,2024-09-22T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/196.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/196.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/196.vtt,github_raw
197,Ahaa! - Was war das revolutionäre an Vollspaltenböden?,https://www.bauertothepeople.at/,27017df1-8c1b-4151-8576-44e1a5d7b696,2024-09-29T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/197.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/197.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/197.vtt,github_raw
198,Interview - Blauzungenkrankheit,https://www.bauertothepeople.at/,74b39485-dbf1-4865-9c31-73251f974b6f,2024-10-06T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/198.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/198.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/198.vtt,github_raw
199,B2P107 Wolfgang Feistritzer - Der Petutschnig Hons aus Schlatzing,https://www.bauertothepeople.at/,e39863e4-4d2b-4d9b-8d45-09ed9185cca9,2024-10-13T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/199.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/199.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/199.vtt,github_raw
200,Ahaa! - Wie wird Biogas hergestellt?,https://www.bauertothepeople.at/,155e98c1-555d-4d81-a633-83f237bd258c,2024-10-20T08:15:00+02:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/200.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/200.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/200.vtt,github_raw
201,"Ahaa! - Boden, Erde, Humus - Ist das nicht dasselbe?",https://www.bauertothepeople.at/,09b55152-4b41-45e5-9c12-50067701dd41,2024-10-27T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/201.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/201.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/201.vtt,github_raw
202,B2P108 Landwirtschaft erleben und erleiden - Der Bauer Peter Habbena,https://www.bauertothepeople.at/,3e7b0471-f815-4b33-b641-8419cde07796,2024-11-03T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/202.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/202.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/202.vtt,github_raw
203,Ahaa! - Kann man Humus wieder aufbauen?,https://www.bauertothepeople.at/,9b43660e-e365-4cb3-a3ac-ee7b6322b2e0,2024-11-10T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/203.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/203.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/203.vtt,github_raw
204,B2P109 Fleischermeister im Kreislauf - Wilko Appelhagen aus Ostfriesland,https://www.bauertothepeople.at/,1b447f44-fffe-4233-ba50-ec3aee72ccca,2024-11-17T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/204.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/204.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/204.vtt,github_raw
205,Ahaa! - Was ist eigentlich Waldhonig?,https://www.bauertothepeople.at/,1f2fbdad-c99a-4d55-9510-623e1d78ab24,2024-11-24T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/205.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/205.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/205.vtt,github_raw
206,B2P110 Der Krabbenkutterkapitän – Ubbo Looden aus Ostfriesland,https://www.bauertothepeople.at/,6fa9d1b2-a2d0-46f1-ab76-f58ce0dd9014,2024-12-01T08:15:00+01:00,,False,https://www.bauertothepeople.at/transcript.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/206.vtt,https://cdn.jsdelivr.net/gh/b2p-hub/b2p-vtts@main/206.vtt,https://raw.githubusercontent.com/b2p-hub/b2p-vtts/main/206.vtt,github_raw
